participantId,age,gender,education,location,belief_pre,belief_post,belief_change,distance_pre,distance_post,distance_change,intentions_pre,intentions_post,intentions_change,policy_adoption_pre,policy_adoption_post,policy_adoption_change,self_perceived_behavior_change,self_perceived_behavior_pre,self_perceived_behavior_post,consumption_pre,consumption_post,consumption_change,general_sharing_pre,general_sharing_post,general_sharing_change,intervention_sharing_post,choices,condition,combined_condition,strategy,type
63C8A656B86F473DA6DE348878143E98,27,1,5,3,80,72.5,-7.5,4,4,0,3.25,3.5,0.25,74.28571429,75.71428571,1.428571429,0,2,2,4.333333333,4.833333333,0.5,0,0,0,0,3,chat_personalized,chat_personalized_control,control,real_human
74AF200637384EC79071D83472997B5B,45,1,3,1,89.25,89.25,0,5.6,5.4,-0.2,4.25,4,-0.25,74.57142857,70.14285714,-4.428571429,0,3,3,4.666666667,4.333333333,-0.3333333333,1,1,0,1,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
BE7AB5DCC7AF4ADB8A75943B921ECCC6,522,1,6,2,100,100,0,3.4,3.4,0,3,3.25,0.25,100,100,0,0,5,5,5,5,0,1,1,0,1,1,chat_personalized,chat_personalized_future,future,real_human
85483A6D4E4C48D1AD00E23C254A37EE,41,2,6,1,74,77.25,3.25,4.6,4.8,0.2,4,4,0,71.14285714,88.71428571,17.57142857,0,2,2,5.666666667,5,-0.6666666667,0,0,0,1,0.75,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
80BEB9021DBA46EF84D800A39846306F,76,2,3,3,63.75,57,-6.75,4.4,3.8,-0.6,3.25,3.25,0,61.14285714,64.71428571,3.571428571,-1,3,2,5,4.5,-0.5,1,1,0,0,5,chat_personalized,chat_personalized_future,future,real_human
AB763F04B4154833949E3C4F2DE0400F,33,2,7,2,100,100,0,5.4,6,0.6,3.75,3.75,0,100,100,0,0,2,2,5.833333333,6,0.1666666667,0,0,0,,5,text_statement,text_statement_action,action,real_human
8FFD8A377311493BB0085175099606BB,38,2,5,3,95.25,100,4.75,7,7,0,5,5,0,100,100,0,-2,3,1,7,7,0,1,1,0,1,3,text_statement,text_statement_future,future,real_human
D09B3159D3C24B47BCBBA1D4E295AD4C,40,1,4,3,73.25,74.75,1.5,6,6,0,3.25,3.25,0,65.71428571,73.42857143,7.714285714,0,2,2,6,6,0,1,1,0,0,0,text_statement,text_statement_moral,moral,real_human
F65FA19DE27540E5877620AA120DF670,23,1,5,2,7.5,8.75,1.25,3.2,3.2,0,2.5,2.75,0.25,36.14285714,36,-0.1428571429,0,2,2,2.666666667,2.333333333,-0.3333333333,0,0,0,,0.6,text_statement,text_statement_control,control,real_human
3C06B04A24714E9BBF82F2D9F3B96684,22,2,5,3,49.75,64,14.25,1,5.2,4.2,2.75,3.25,0.5,45.85714286,31.42857143,-14.42857143,0,2,2,6.666666667,6,-0.6666666667,1,1,0,0,0,chat_personalized,chat_personalized_action,action,real_human
59A5AC10DAB1496D8B299076E5896971,41,1,2,1,100,100,0,4.6,4.6,0,3.75,3.75,0,89.28571429,89.28571429,0,0,3,3,5.333333333,5.166666667,-0.1666666667,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
26963DE0661645E9A3B401F9028C6167,35,2,5,2,78,77.25,-0.75,5,4.4,-0.6,4.5,4.5,0,81.28571429,80.57142857,-0.7142857143,0,3,3,5.166666667,5.166666667,0,1,1,0,1,4,text_statement,text_statement_control,control,real_human
6DFC734377B84694818DCF5C6CF7A269,31,2,2,1,62.5,65,2.5,5.4,5,-0.4,4.25,4.25,0,61.42857143,75.71428571,14.28571429,0,2,2,6,7,1,1,1,0,1,6,chat_personalized,chat_personalized_moral,moral,real_human
347DFF6F67AB4A94AC5CAA3F965ECF6B,64,1,3,2,48.25,35,-13.25,4.4,4.4,0,3.75,4.25,0.5,7.285714286,8,0.7142857143,0,3,3,5.333333333,5.833333333,0.5,1,1,0,0,0.5,chat_personalized,chat_personalized_action,action,real_human
4B2CC3B9E37A45BBAEF587F08D7F32B7,46,2,3,3,89.25,89.25,0,5.4,5.4,0,4,4,0,68.57142857,76.85714286,8.285714286,0,5,5,3.666666667,3.833333333,0.1666666667,0,0,0,,0.6666666667,chat_nonpersonal,chat_nonpersonal_action,action,real_human
F1F2488251E4446D9D79DF1E9BC2B3F4,43,2,3,1,89,92.25,3.25,4.8,5.4,0.6,4,4.5,0.5,78,80.57142857,2.571428571,0,2,2,4.666666667,5.333333333,0.6666666667,1,1,0,1,3,chat_personalized,chat_personalized_control,control,real_human
99F3A46BBF8D4B72A98A8CE941CBF67A,40,1,6,2,21.75,27.25,5.5,5,5.2,0.2,4.75,5,0.25,39.28571429,40.85714286,1.571428571,0,1,1,5.666666667,6,0.3333333333,1,1,0,0,5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
D574CA0C53FA4F6FB605E5F4E59DEECC,36,2,5,2,100,100,0,4.6,4.6,0,3,3.25,0.25,100,100,0,0,4,4,5.666666667,5.833333333,0.1666666667,,,,,3,text_statement,text_statement_future,future,real_human
344A1657E093493DB50CC35CCCD2F0E8,29,2,5,1,100,100,0,4.2,4,-0.2,4.5,4.5,0,95.71428571,96.28571429,0.5714285714,0,3,3,5.833333333,6.166666667,0.3333333333,1,1,0,0,5,chat_personalized,chat_personalized_future,future,real_human
F0A0C2BB9A564E24A7B5EA3322EDD8E2,25,1,5,1,80,82.25,2.25,6,6,0,3.75,4,0.25,83.71428571,83.85714286,0.1428571429,0,3,3,5.166666667,5.333333333,0.1666666667,1,1,0,1,4,text_statement,text_statement_moral,moral,real_human
A193C4189E6F499C9BA523E0CE2A754D,43,2,2,3,73,75,2,3.8,4.6,0.8,3.75,3.75,0,78.14285714,78.71428571,0.5714285714,0,2,2,6,6,0,0,0,0,1,6,chat_personalized,chat_personalized_future,future,real_human
C2E0A40FA0AB442191AE6E180C9EA7F4,45,1,5,1,50,56.5,6.5,5.8,5.8,0,4,4.5,0.5,53.14285714,58,4.857142857,-1,5,4,5.666666667,5.833333333,0.1666666667,1,1,0,1,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
4B151C078AF840C48E5C8601B8329DD1,23,1,5,3,82.5,82.5,0,4.8,4.8,0,3.75,3.75,0,83.57142857,86.42857143,2.857142857,0,3,3,5.166666667,5.166666667,0,0,1,1,0,5,chat_nonpersonal,chat_nonpersonal_control,control,real_human
602B2A8D85874018B54D512EC8F6436F,43,2,3,3,70,65,-5,4.6,4.6,0,3,3.75,0.75,41.42857143,55.85714286,14.42857143,0,4,4,3.666666667,3.666666667,0,1,1,0,1,0.25,chat_personalized,chat_personalized_moral,moral,real_human
686ADF6F10E14C95A4526AFC8BF39290,65,2,5,3,74.75,71.5,-3.25,5.4,5,-0.4,3.5,3.75,0.25,82.14285714,82.14285714,0,0,2,2,6,5.666666667,-0.3333333333,1,1,0,0,0.5,chat_personalized,chat_personalized_control,control,real_human
7162FAD36B9647FC8305F47AD4B269DA,59,2,6,2,100,100,0,5,5,0,5,5,0,99.57142857,100,0.4285714286,0,2,2,6,7,1,1,1,0,0,3,chat_nonpersonal,chat_nonpersonal_future,future,real_human
B2BE3CC91CF44DBE8A61406D34E9CDC8,30,1,6,3,100,100,0,4.2,4.4,0.2,4.25,4.25,0,90.71428571,91.42857143,0.7142857143,0,3,3,6.833333333,6.833333333,0,1,1,0,1,5,chat_personalized,chat_personalized_control,control,real_human
87EE41F6127E4C2DB97D61F7BF43047D,37,1,2,3,88,88.5,0.5,4.4,5.2,0.8,3.5,3.5,0,77.71428571,81.14285714,3.428571429,0,2,2,6,6,0,1,1,0,0,2,text_statement,text_statement_future,future,real_human
0F56DBF6A6F34D1FB4B734C1730C583C,44,2,3,1,0,0,0,3.4,3.4,0,1,1,0,20.85714286,19.42857143,-1.428571429,0,5,5,1,1,0,0,0,0,,0.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
102038E6AD664BA19B007CCF1A8DAA42,29,2,4,1,72,72.25,0.25,4.4,4.4,0,3.5,3.75,0.25,60.28571429,61.57142857,1.285714286,0,5,5,2.5,2.5,0,0,0,0,,1,chat_personalized,chat_personalized_moral,moral,real_human
0D8867A326B34E99B195FF3CF4FC3DED,34,2,5,3,97.5,99,1.5,6.4,6.4,0,1.5,1.25,-0.25,90.14285714,93.28571429,3.142857143,1,2,3,7,7,0,1,1,0,0,5,chat_personalized,chat_personalized_moral,moral,real_human
50702036006D4A2EB5A1D51F641BEF19,47,2,5,2,12.75,51,38.25,3.4,3.8,0.4,3.75,3.75,0,33.57142857,46.28571429,12.71428571,0,2,2,3.833333333,3.833333333,0,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
7B87C48C4A1345CEA0A3AEDBC74B90A4,42,2,5,2,86.75,65.75,-21,5.4,5.4,0,4,4.25,0.25,81.57142857,67.14285714,-14.42857143,0,2,2,5.5,5.5,0,1,1,0,0,3,text_statement,text_statement_future,future,real_human
6B7B62DFC2E64EEAA3474AB1041E8E18,50,2,5,3,77.25,81.25,4,6,7,1,3.75,4.75,1,76.14285714,78.85714286,2.714285714,0,3,3,5.333333333,6,0.6666666667,1,0,-1,0,5,chat_nonpersonal,chat_nonpersonal_action,action,real_human
8A6E7844C92143D89CB0C0DE519F9FF1,41,2,3,2,100,100,0,4.4,4.4,0,4.75,5,0.25,100,100,0,0,2,2,6.166666667,6,-0.1666666667,,,,0,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
18DD6DC4DCEF4FF3A8B75EB0A1A78EB2,36,1,5,2,72.75,75.25,2.5,4.4,4.4,0,2.25,2.25,0,58.57142857,54.28571429,-4.285714286,0,4,4,2.5,2.5,0,0,0,0,,1.5,text_statement,text_statement_control,control,real_human
076455014189415A9BD353EF6AB2BF73,37,2,2,2,100,100,0,4.6,4.6,0,4.5,4.5,0,76.14285714,65.14285714,-11,0,3,3,5.166666667,6,0.8333333333,1,1,0,1,2,text_statement,text_statement_future,future,real_human
4992EC83A19748C48DA92C7622C0CEF7,30,1,5,3,93.5,93.5,0,3.4,4.6,1.2,3.75,3.75,0,87,82.85714286,-4.142857143,0,3,3,4.166666667,4.5,0.3333333333,0,0,0,,2.5,chat_nonpersonal,chat_nonpersonal_control,control,real_human
7A41F30AD2114D94AA955C38AFDF6FB5,38,1,5,2,98.75,98.75,0,3.6,4,0.4,3,3,0,92.85714286,92.14285714,-0.7142857143,0,2,2,5,5.166666667,0.1666666667,0,0,0,,2,chat_personalized,chat_personalized_future,future,real_human
A2E329052C0247C5A5568B29564CB5DD,54,1,5,1,15.75,19,3.25,3.8,4.2,0.4,3,3,0,23.28571429,22.28571429,-1,0,2,2,3.833333333,4,0.1666666667,0,0,0,0,0,text_statement,text_statement_future,future,real_human
F2C103F043C74E439FDA9FB8D245A63C,22,2,2,2,22.75,12,-10.75,4.2,2,-2.2,1,1,0,52.42857143,54,1.571428571,0,5,5,1,1,0,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
0733FF06AD3546A6BCC7A9CA4D996427,40,2,3,1,100,100,0,4,4,0,4.75,4.75,0,94.28571429,100,5.714285714,0,2,2,6.833333333,6.833333333,0,0,0,0,,5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
33C1DF5FAAF34882A9B3B8D2041D108E,39,2,6,2,100,100,0,5.4,5,-0.4,3.5,3.5,0,83,90.14285714,7.142857143,-1,5,4,4.833333333,4,-0.8333333333,0,0,0,,0.8333333333,chat_nonpersonal,chat_nonpersonal_control,control,real_human
CB57646CA6E84680B4B0A4123201FCDE,48,2,2,2,78,80.5,2.5,4.8,4.4,-0.4,3.25,3.5,0.25,71.85714286,72.57142857,0.7142857143,0,2,2,5.333333333,5.5,0.1666666667,0,0,0,,4,text_statement,text_statement_moral,moral,real_human
97725CCC05DC4F978825D45FB3EB168C,64,2,2,1,0,0,0,3.6,3.6,0,3.25,3.25,0,12.85714286,8.571428571,-4.285714286,0,2,2,4.5,4.5,0,0,0,0,,1,chat_personalized,chat_personalized_control,control,real_human
DB2DE87539ED42DD8B79DE1E15349685,33,2,2,1,97.5,97.5,0,4.6,4.8,0.2,4.25,4.25,0,77.14285714,77.14285714,0,0,5,5,5.833333333,6.166666667,0.3333333333,1,1,0,1,4,text_statement,text_statement_control,control,real_human
0736A36E392D42C79FD36F25D12C3B16,43,2,5,2,100,100,0,3.6,3.6,0,3.5,4,0.5,90.57142857,100,9.428571429,0,1,1,5.666666667,6,0.3333333333,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
414ABAB060A64BB192D5AFA6A9669B91,37,1,2,2,1.25,1.25,0,4,4,0,2.25,2,-0.25,42.85714286,42.85714286,0,0,3,3,4.333333333,4.166666667,-0.1666666667,0,0,0,,5,chat_personalized,chat_personalized_future,future,real_human
BF6129ABE19C4B6E86B8DB3BBA890488,31,1,5,2,100,100,0,4.4,4.4,0,2.25,2.25,0,100,100,0,0,2,2,4.166666667,4.166666667,0,0,0,0,,1.333333333,chat_personalized,chat_personalized_action,action,real_human
A3BE49A9E92C4E6DBBC9B6EA70CC9AA9,60,2,5,2,3.5,0,-3.5,2.8,3.8,1,3.5,3.5,0,38.57142857,35.42857143,-3.142857143,0,3,3,4.666666667,4.666666667,0,1,1,0,,0,chat_personalized,chat_personalized_moral,moral,real_human
C6BA1A6F7D424E8E8440648D24C03210,29,1,5,2,58.5,61,2.5,5.2,5,-0.2,3.5,3.25,-0.25,64.14285714,55.42857143,-8.714285714,0,2,2,2.833333333,2.5,-0.3333333333,0,0,0,,4,text_statement,text_statement_action,action,real_human
7E890AB22C1B415A9ED001DC5503C826,34,2,3,2,58,53,-5,4.4,4.6,0.2,4,4.25,0.25,84.71428571,82.14285714,-2.571428571,0,2,2,5.5,5.666666667,0.1666666667,1,1,0,0,1.5,chat_nonpersonal,chat_nonpersonal_control,control,real_human
D00B2858CD7B418E88E8F3FFBFEB377D,49,1,5,1,98.75,98.75,0,4.6,4.6,0,4.25,4.25,0,93.71428571,95.42857143,1.714285714,0,4,4,6.833333333,6.833333333,0,0,0,0,0,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
333244142F1247BEA6D942D51D6C26E0,46,1,5,2,100,100,0,4.6,4.6,0,4.5,1.5,-3,92.85714286,92.85714286,0,0,3,3,6,6.166666667,0.1666666667,1,1,0,0,6,text_statement,text_statement_future,future,real_human
089C277D10A0400AA4038FD8E5BAC7CB,28,2,5,3,93,87.25,-5.75,4.2,4.2,0,3.5,3.5,0,81.14285714,81.14285714,0,0,2,2,5.333333333,5.333333333,0,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
BF4EF0FA97D1430FB583CD44795E8670,30,2,7,2,87,89.75,2.75,4.4,4.4,0,3,3,0,92.42857143,88.85714286,-3.571428571,0,3,3,4.666666667,4.666666667,0,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
3C0867D779E9497E947D522A4E2AE675,19,2,2,3,66.75,73,6.25,5,5.2,0.2,3.75,3.5,-0.25,73.85714286,66.85714286,-7,0,3,3,5.166666667,5.166666667,0,0,0,0,0,4,chat_personalized,chat_personalized_control,control,real_human
0B80ABD13116498495A54179858CAAEF,32,1,5,3,73.5,77,3.5,6.6,6,-0.6,4.25,4.5,0.25,66.42857143,54.28571429,-12.14285714,0,3,3,5.333333333,6.166666667,0.8333333333,1,1,0,1,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
08118FE4A7504A34B93DEC7B88ED4EB6,49,1,5,2,2.5,1.5,-1,3.6,3.6,0,1.5,1.25,-0.25,20.71428571,21.57142857,0.8571428571,0,3,3,1.666666667,1.5,-0.1666666667,0,0,0,,0.3333333333,chat_personalized,chat_personalized_moral,moral,real_human
96371D9BF4E0434D8C91FD7BD517FF35,43,1,6,3,100,100,0,4.6,4.6,0,4.25,4.25,0,100,100,0,0,3,3,6.833333333,6.833333333,0,,,,,1,text_statement,text_statement_moral,moral,real_human
5408D29F845F428F8AEF07FFBE72C211,30,2,4,2,94.25,96.25,2,4.8,5,0.2,3,2.25,-0.75,89,87.71428571,-1.285714286,0,5,5,6,6.333333333,0.3333333333,0,0,0,,2,chat_personalized,chat_personalized_control,control,real_human
124E3AA26CD240369E634B903D6D3088,72,1,6,2,100,99.5,-0.5,3.6,3.6,0,3.75,3.75,0,99.14285714,99.28571429,0.1428571429,0,2,2,4.666666667,5,0.3333333333,,,,,1,chat_personalized,chat_personalized_control,control,real_human
154034F1BBCB4FAB9CE9BD5D67E9EA83,37,2,6,2,68.5,68,-0.5,5.6,6,0.4,3,3,0,73,71.85714286,-1.142857143,0,2,2,5.833333333,5.666666667,-0.1666666667,1,1,0,,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
076DF939850047A7A9AC862E2EF5A47E,29,1,3,2,77.5,83.75,6.25,4.4,4.4,0,3.5,3.5,0,77.14285714,78.42857143,1.285714286,0,3,3,5,5.5,0.5,0,0,0,,3,chat_personalized,chat_personalized_control,control,real_human
2AB9D9679DE3406EACE629638F177A8E,28,2,5,3,99.5,100,0.5,4,4,0,4.25,4.25,0,97.28571429,97.71428571,0.4285714286,0,2,2,6.5,6.5,0,0,0,0,0,3,text_statement,text_statement_action,action,real_human
6126E62B2B9B4DF5B9752771A7287477,35,2,5,2,86,88.75,2.75,5.4,6,0.6,3.25,2.75,-0.5,83.28571429,91.85714286,8.571428571,0,3,3,5.333333333,5.666666667,0.3333333333,1,1,0,,6,text_statement,text_statement_control,control,real_human
73E742A255304132BB08727867FA523B,42,2,6,2,88,80.75,-7.25,3.2,3.4,0.2,3,3.5,0.5,80.71428571,82.42857143,1.714285714,0,4,4,3.666666667,4,0.3333333333,0,0,0,0,4,text_statement,text_statement_action,action,real_human
B3001FB06DA743D291FA31DB712FECEB,43,2,3,2,84.75,93.5,8.75,4.2,4.4,0.2,3,3.5,0.5,92.71428571,87.71428571,-5,0,2,2,4.833333333,5.5,0.6666666667,1,1,0,1,3,chat_personalized,chat_personalized_moral,moral,real_human
52354598AC914C249E28CA0AECF11587,57,2,6,2,100,100,0,7,4.6,-2.4,4.5,5,0.5,71.42857143,71.42857143,0,0,2,2,7,7,0,0,,,,6,text_statement,text_statement_control,control,real_human
7D19CBF775E4416A8420C2FAC1BDD265,63,1,5,1,0,0,0,1.8,1,-0.8,1,1,0,4.428571429,4.571428571,0.1428571429,0,3,3,1.166666667,1.166666667,0,0,0,0,,1,text_statement,text_statement_future,future,real_human
74D01838F35C46D28BA99477505F39FB,63,2,3,1,66.25,66.25,0,2.4,2.2,-0.2,4,4,0,47.14285714,47.14285714,0,0,1,1,5.5,5.666666667,0.1666666667,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
F3507BB08D554F65B7277E6C28E9BFFD,34,1,5,2,76.5,80.5,4,4,4,0,2,1.75,-0.25,59.85714286,40,-19.85714286,0,2,2,3.333333333,3.666666667,0.3333333333,0,0,0,,0.6666666667,chat_nonpersonal,chat_nonpersonal_action,action,real_human
5FA7BB9C3C1949958EAFBD553DE5BD81,34,2,5,2,73.75,70.25,-3.5,4.2,4.2,0,3.5,3.25,-0.25,55.57142857,61.42857143,5.857142857,0,3,3,2,1.333333333,-0.6666666667,0,0,0,,0.5,chat_personalized,chat_personalized_moral,moral,real_human
92789AB786DC4D7CA602E46DC1D7A056,30,2,6,3,85.5,93,7.5,5.2,4.8,-0.4,4,4.25,0.25,63.42857143,68.57142857,5.142857143,-1,3,2,6,6,0,1,1,0,1,2,text_statement,text_statement_control,control,real_human
3D95F0BAB4364A828FD43EAE08E31A6F,32,2,3,3,100,100,0,5,4.4,-0.6,5,5,0,96.28571429,95.71428571,-0.5714285714,0,2,2,6,6,0,1,1,0,1,6,chat_nonpersonal,chat_nonpersonal_control,control,real_human
D033CE056825486F978F8F9AA8414D6F,77,1,5,1,79.5,88.75,9.25,4.6,4.4,-0.2,2.75,2.75,0,80.14285714,79.57142857,-0.5714285714,0,2,2,5,5.166666667,0.1666666667,1,1,0,0,1,text_statement,text_statement_control,control,real_human
D1A89569B68E47E0A04F5483F8E0725C,57,2,6,1,62.75,71,8.25,4,4.4,0.4,3.25,4.5,1.25,71.14285714,74.71428571,3.571428571,0,3,3,4.666666667,5.333333333,0.6666666667,0,0,0,0,5,chat_personalized,chat_personalized_future,future,real_human
2A9426322C3440179E27437CC2A57230,46,2,2,1,55.25,61.75,6.5,4.6,5,0.4,4.5,4.5,0,61.57142857,56,-5.571428571,0,2,2,6.333333333,6.5,0.1666666667,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
DE1EC6694BCA49DA8C28E574B5E168F5,46,2,6,2,78,81,3,4.6,5.4,0.8,2,3.5,1.5,62.71428571,78.71428571,16,0,2,2,5.166666667,5.833333333,0.6666666667,0,0,0,,1,text_statement,text_statement_action,action,real_human
71619BDA0F3443A29FCB416F67FD0F9A,41,2,5,2,92,78.75,-13.25,5.6,5.8,0.2,3.75,4.5,0.75,81.14285714,86.85714286,5.714285714,-1,3,2,6.166666667,6.166666667,0,1,1,0,0,5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
D14881628ECD4CF68081C0EBE1B01534,42,1,5,2,91.25,92.5,1.25,4.4,4.6,0.2,3.5,3.75,0.25,85,79.28571429,-5.714285714,1,2,3,5.666666667,5.666666667,0,1,1,0,0,6,chat_nonpersonal,chat_nonpersonal_action,action,real_human
A773D3BD75B3444CAF06E7C212042997,41,2,5,1,95.5,96.75,1.25,4.8,4.6,-0.2,4.75,4.75,0,89.14285714,90,0.8571428571,0,2,2,6.166666667,6,-0.1666666667,0,1,1,1,3,text_statement,text_statement_action,action,real_human
B76F9A70231C42B1B3E1D0B5D1F8CFE9,29,2,3,3,77.5,82.5,5,5.2,5.2,0,4,4.25,0.25,80.71428571,80.71428571,0,0,4,4,4.666666667,4.666666667,0,1,1,0,0,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
CAC0F99610224BD69D5D7FFD66E115DA,30,1,5,1,62.5,64.25,1.75,4.8,4.8,0,3.75,3.5,-0.25,60.28571429,63.42857143,3.142857143,0,3,3,4.666666667,4.833333333,0.1666666667,1,1,0,1,0,text_statement,text_statement_moral,moral,real_human
8B61C758D3E14957BD22BC6B6EB9E98D,64,2,6,2,90,89.75,-0.25,5,4.8,-0.2,4.5,4.5,0,71.71428571,73.14285714,1.428571429,0,1,1,4.833333333,4.5,-0.3333333333,0,0,0,,0,chat_personalized,chat_personalized_moral,moral,real_human
6611897C0FDC49A4A76F45FF8C5C3F61,39,1,5,2,87.75,90.25,2.5,4.6,4.6,0,2.5,2.25,-0.25,72.57142857,69.14285714,-3.428571429,0,1,1,5.333333333,5.5,0.1666666667,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
0EDE3A8244A9463B80BCD5E40C577CC8,48,1,5,3,100,100,0,4,4,0,4.5,4.75,0.25,90,91.42857143,1.428571429,0,2,2,5.833333333,6,0.1666666667,1,1,0,1,4,chat_nonpersonal,chat_nonpersonal_action,action,real_human
4438F390FDEC48E48B7ABC983F4148B0,40,2,5,2,72.5,73,0.5,6,5.4,-0.6,4.75,4.75,0,59.57142857,74.85714286,15.28571429,0,4,4,5.5,5.5,0,1,1,0,1,0.6,chat_personalized,chat_personalized_moral,moral,real_human
AAE9AF51AA8C4700AF2AF74D0658046B,40,2,2,2,92.75,94.75,2,4.4,4.4,0,3.5,3.5,0,74.85714286,76.14285714,1.285714286,0,2,2,5.833333333,5.833333333,0,1,1,0,1,2.5,chat_personalized,chat_personalized_moral,moral,real_human
7E7FFF91574340099FF37E7D0DAF7EC1,46,2,6,2,96.25,98.75,2.5,4.6,4.2,-0.4,3.25,3.5,0.25,96.42857143,97.57142857,1.142857143,1,3,4,5.333333333,5.5,0.1666666667,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
8532F29933B244889FF5B07CDD9A040D,39,1,5,2,53.25,48.75,-4.5,5.2,5.4,0.2,3,3.25,0.25,34.71428571,31.42857143,-3.285714286,0,4,4,5.333333333,5.666666667,0.3333333333,0,0,0,0,1.666666667,chat_nonpersonal,chat_nonpersonal_future,future,real_human
4CAE8572F807410A9F357856CB9B5C5A,45,2,2,1,55.25,49,-6.25,4.4,4.4,0,3.5,3.5,0,41.57142857,41.85714286,0.2857142857,0,2,2,5,4.5,-0.5,0,0,0,0,2,text_statement,text_statement_control,control,real_human
E6D8CA859A494D2ABA9CB4B77D2EA518,36,2,2,2,79.25,88.5,9.25,4.6,3.4,-1.2,2.5,2.5,0,65.71428571,71.85714286,6.142857143,0,3,3,1,4,3,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_future,future,real_human
6899012F9EF24A8583649C7771E74E4B,57,1,3,3,65.75,78.75,13,3.2,3.2,0,3.5,2.5,-1,47.57142857,56.28571429,8.714285714,0,1,1,4.5,4.333333333,-0.1666666667,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
9171C9EEC35A470BBE4FF0533D004B28,41,1,5,2,85.5,86,0.5,5.8,6,0.2,4.25,4,-0.25,80,79.57142857,-0.4285714286,-1,3,2,5.666666667,5.666666667,0,1,1,0,1,2,text_statement,text_statement_action,action,real_human
2E80B6D3ABAF479386EBFD380A4D91A8,59,1,5,2,9.75,7.75,-2,3.2,3.4,0.2,3.5,3.25,-0.25,47.28571429,49.42857143,2.142857143,-1,3,2,3.666666667,4.666666667,1,0,,,,3,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
3B7C154E57534AB58525C230625B86E9,37,1,5,3,79.25,90.5,11.25,5.8,5.2,-0.6,3.5,4.75,1.25,69.85714286,73.71428571,3.857142857,0,4,4,4.666666667,5,0.3333333333,1,1,0,1,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
F8D2A68677AE4C47B26AF2E3F2733991,32,2,5,2,50.5,53.25,2.75,4.4,4.2,-0.2,3.25,3.25,0,55.14285714,52.14285714,-3,0,2,2,4.166666667,4.333333333,0.1666666667,1,1,0,0,3,text_statement,text_statement_action,action,real_human
E682C2B30A144B14929B0B2D7C01E7D3,43,1,3,2,88.25,92.75,4.5,4.4,4.4,0,4.25,4.75,0.5,89.14285714,90.85714286,1.714285714,0,2,2,5.333333333,5.5,0.1666666667,1,1,0,0,2,chat_personalized,chat_personalized_control,control,real_human
59F697E7D9844BDBAC6579AD180CB1FD,43,1,5,2,96.25,100,3.75,4.4,4.4,0,4.75,4.75,0,75.71428571,76.42857143,0.7142857143,0,2,2,6.166666667,6.333333333,0.1666666667,0,0,0,,0.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
708C4FEF12F74887A8C8177BB004349F,50,2,5,1,93.5,93.75,0.25,4.8,4.8,0,3.75,3,-0.75,78.42857143,67.42857143,-11,0,5,5,3.666666667,3.666666667,0,0,0,0,,0.25,chat_nonpersonal,chat_nonpersonal_action,action,real_human
38FFA90A2CDE4349BED7D0EE43465952,40,1,6,3,88.75,90,1.25,4.4,4.4,0,4.25,3.5,-0.75,85,85.71428571,0.7142857143,0,2,2,5.666666667,5.833333333,0.1666666667,1,1,0,1,5,chat_nonpersonal,chat_nonpersonal_control,control,real_human
3B9FFCAE816F4E52801917EC66E0A81B,25,2,2,3,78.75,72.5,-6.25,4.2,4.2,0,3.75,4,0.25,68.57142857,65.57142857,-3,0,5,5,3,3,0,0,0,0,,2,chat_personalized,chat_personalized_moral,moral,real_human
2CC44A1E208F42AB9B6E1CC7D011E760,38,1,5,1,45,40,-5,6.4,6.4,0,2.25,2,-0.25,34.28571429,32.28571429,-2,0,5,5,3.833333333,3.166666667,-0.6666666667,0,0,0,,0.3333333333,chat_personalized,chat_personalized_action,action,real_human
